call_id,call_date,hcp_id,rep_id,product_id,channel,sample_dropped
CALL000002951,2024-06-29,HCP000085,REP016,P001,Rep Call,False
CALL000002952,2024-09-01,HCP000085,REP016,P001,Rep Call,False
CALL000002953,2024-10-19,HCP000085,REP016,P001,Rep Call,False
CALL000002954,2024-11-24,HCP000085,REP016,P001,Rep Call,False
CALL000002955,2025-01-17,HCP000085,REP016,P001,Rep Call,True
CALL000002956,2025-02-28,HCP000085,REP016,P001,Rep Call,False
CALL000002957,2025-02-16,HCP000085,REP016,P001,Rep Call,False
CALL000002958,2025-03-12,HCP000085,REP016,P001,Rep Call,True
CALL000002959,2025-04-07,HCP000085,REP016,P001,Rep Call,False
CALL000002960,2025-05-02,HCP000085,REP016,P001,Rep Call,True
CALL000002961,2025-05-04,HCP000085,REP016,P001,Rep Call,False
CALL000002962,2025-06-12,HCP000085,REP016,P001,Rep Call,False
CALL000002963,2025-07-17,HCP000085,REP016,P001,Rep Call,False
CALL000002964,2025-07-22,HCP000085,REP016,P001,Rep Call,False
CALL000002965,2025-07-03,HCP000085,REP016,P001,Rep Call,True
CALL000002966,2025-08-12,HCP000085,REP016,P001,Rep Call,True
CALL000002967,2025-09-09,HCP000085,REP016,P001,Rep Call,True
CALL000002968,2025-09-12,HCP000085,REP016,P001,Rep Call,False
CALL000002969,2025-10-28,HCP000085,REP016,P001,Rep Call,False
CALL000002970,2025-12-28,HCP000085,REP016,P001,Rep Call,False
CALL000002971,2025-12-05,HCP000085,REP016,P001,Rep Call,True
CALL000002972,2023-01-04,HCP000086,REP012,P001,Rep Call,False
CALL000002973,2023-01-21,HCP000086,REP012,P001,Rep Call,False
CALL000002974,2023-01-14,HCP000086,REP012,P001,Rep Call,False
CALL000002975,2023-02-06,HCP000086,REP012,P001,Rep Call,True
CALL000002976,2023-02-11,HCP000086,REP012,P001,Rep Call,True
CALL000002977,2023-02-23,HCP000086,REP012,P001,Rep Call,False
CALL000002978,2023-03-20,HCP000086,REP012,P001,Rep Call,True
CALL000002979,2023-03-17,HCP000086,REP012,P001,Rep Call,False
CALL000002980,2023-04-24,HCP000086,REP012,P001,Rep Call,False
CALL000002981,2023-05-11,HCP000086,REP012,P001,Rep Call,False
CALL000002982,2023-05-21,HCP000086,REP012,P001,Rep Call,False
CALL000002983,2023-06-22,HCP000086,REP012,P001,Rep Call,False
CALL000002984,2023-06-15,HCP000086,REP012,P001,Rep Call,False
CALL000002985,2023-07-22,HCP000086,REP012,P001,Rep Call,False
CALL000002986,2023-07-16,HCP000086,REP012,P001,Rep Call,True
CALL000002987,2023-08-30,HCP000086,REP012,P001,Rep Call,False
CALL000002988,2023-08-11,HCP000086,REP012,P001,Rep Call,False
CALL000002989,2023-09-28,HCP000086,REP012,P001,Rep Call,True
CALL000002990,2023-09-24,HCP000086,REP012,P001,Rep Call,False
CALL000002991,2023-09-09,HCP000086,REP012,P001,Rep Call,False
CALL000002992,2023-09-18,HCP000086,REP012,P001,Rep Call,False
CALL000002993,2023-10-07,HCP000086,REP012,P001,Rep Call,True
CALL000002994,2023-10-29,HCP000086,REP012,P001,Rep Call,False
CALL000002995,2023-11-28,HCP000086,REP012,P001,Rep Call,False
CALL000002996,2023-11-25,HCP000086,REP012,P001,Rep Call,False
CALL000002997,2023-12-21,HCP000086,REP012,P001,Rep Call,False
CALL000002998,2023-12-20,HCP000086,REP012,P001,Rep Call,True
CALL000002999,2024-01-20,HCP000086,REP012,P001,Rep Call,False
CALL000003000,2024-01-14,HCP000086,REP012,P001,Rep Call,False
CALL000003001,2024-01-18,HCP000086,REP012,P001,Rep Call,False
CALL000003002,2024-01-22,HCP000086,REP012,P001,Rep Call,False
CALL000003003,2024-02-07,HCP000086,REP012,P001,Rep Call,False
CALL000003004,2024-03-25,HCP000086,REP012,P001,Rep Call,False
CALL000003005,2024-03-05,HCP000086,REP012,P001,Rep Call,False
CALL000003006,2024-04-19,HCP000086,REP012,P001,Rep Call,True
CALL000003007,2024-05-27,HCP000086,REP012,P001,Rep Call,False
CALL000003008,2024-05-08,HCP000086,REP012,P001,Rep Call,True
CALL000003009,2024-05-08,HCP000086,REP012,P001,Rep Call,False
CALL000003010,2024-05-28,HCP000086,REP012,P001,Rep Call,False
CALL000003011,2024-06-15,HCP000086,REP012,P001,Rep Call,False
CALL000003012,2024-06-12,HCP000086,REP012,P001,Rep Call,False
CALL000003013,2024-06-30,HCP000086,REP012,P001,Rep Call,True
CALL000003014,2024-07-24,HCP000086,REP012,P001,Rep Call,False
CALL000003015,2024-07-02,HCP000086,REP012,P001,Rep Call,False
CALL000003016,2024-08-12,HCP000086,REP012,P001,Rep Call,False
CALL000003017,2024-08-17,HCP000086,REP012,P001,Rep Call,False
CALL000003018,2024-08-18,HCP000086,REP012,P001,Rep Call,False
CALL000003019,2024-08-22,HCP000086,REP012,P001,Rep Call,True
CALL000003020,2024-09-08,HCP000086,REP012,P001,Rep Call,False
CALL000003021,2024-09-24,HCP000086,REP012,P001,Rep Call,False
CALL000003022,2024-10-31,HCP000086,REP012,P001,Rep Call,False
CALL000003023,2024-11-18,HCP000086,REP012,P001,Rep Call,False
CALL000003024,2024-11-26,HCP000086,REP012,P001,Rep Call,False
CALL000003025,2024-11-17,HCP000086,REP012,P001,Rep Call,False
CALL000003026,2024-12-20,HCP000086,REP012,P001,Rep Call,True
CALL000003027,2024-12-16,HCP000086,REP012,P001,Rep Call,False
CALL000003028,2025-01-23,HCP000086,REP012,P001,Rep Call,False
CALL000003029,2025-02-05,HCP000086,REP012,P001,Rep Call,True
CALL000003030,2025-02-14,HCP000086,REP012,P001,Rep Call,False
CALL000003031,2025-02-16,HCP000086,REP012,P001,Rep Call,False
CALL000003032,2025-03-31,HCP000086,REP012,P001,Rep Call,True
CALL000003033,2025-03-04,HCP000086,REP012,P001,Rep Call,True
CALL000003034,2025-04-06,HCP000086,REP012,P001,Rep Call,False
CALL000003035,2025-04-14,HCP000086,REP012,P001,Rep Call,False
CALL000003036,2025-05-30,HCP000086,REP012,P001,Rep Call,False
CALL000003037,2025-05-21,HCP000086,REP012,P001,Rep Call,False
CALL000003038,2025-06-15,HCP000086,REP012,P001,Rep Call,False
CALL000003039,2025-06-23,HCP000086,REP012,P001,Rep Call,False
CALL000003040,2025-06-27,HCP000086,REP012,P001,Rep Call,True
CALL000003041,2025-06-22,HCP000086,REP012,P001,Rep Call,False
CALL000003042,2025-06-07,HCP000086,REP012,P001,Rep Call,True
CALL000003043,2025-06-15,HCP000086,REP012,P001,Rep Call,False
CALL000003044,2025-07-15,HCP000086,REP012,P001,Rep Call,False
CALL000003045,2025-07-23,HCP000086,REP012,P001,Rep Call,False
CALL000003046,2025-07-06,HCP000086,REP012,P001,Rep Call,False
CALL000003047,2025-07-24,HCP000086,REP012,P001,Rep Call,False
CALL000003048,2025-08-18,HCP000086,REP012,P001,Rep Call,True
CALL000003049,2025-08-11,HCP000086,REP012,P001,Rep Call,False
CALL000003050,2025-08-20,HCP000086,REP012,P001,Rep Call,False
CALL000003051,2025-09-12,HCP000086,REP012,P001,Rep Call,True
CALL000003052,2025-10-18,HCP000086,REP012,P001,Rep Call,True
CALL000003053,2025-11-10,HCP000086,REP012,P001,Rep Call,False
CALL000003054,2025-11-22,HCP000086,REP012,P001,Rep Call,False
CALL000003055,2025-11-15,HCP000086,REP012,P001,Rep Call,False
CALL000003056,2025-11-14,HCP000086,REP012,P001,Rep Call,False
CALL000003057,2025-11-01,HCP000086,REP012,P001,Rep Call,False
CALL000003058,2025-11-22,HCP000086,REP012,P001,Rep Call,False
CALL000003059,2025-11-28,HCP000086,REP012,P001,Rep Call,True
CALL000003060,2025-12-25,HCP000086,REP012,P001,Rep Call,True
CALL000003061,2025-12-02,HCP000086,REP012,P001,Rep Call,False
CALL000003062,2025-12-10,HCP000086,REP012,P001,Rep Call,False
CALL000003063,2025-12-18,HCP000086,REP012,P001,Rep Call,False
CALL000003064,2025-12-06,HCP000086,REP012,P001,Rep Call,False
CALL000003065,2023-01-19,HCP000087,REP017,P001,Rep Call,False
CALL000003066,2023-01-06,HCP000087,REP017,P001,Rep Call,True
CALL000003067,2023-01-29,HCP000087,REP017,P001,Rep Call,False
CALL000003068,2023-04-25,HCP000087,REP017,P001,Rep Call,False
CALL000003069,2023-07-23,HCP000087,REP017,P001,Rep Call,False
CALL000003070,2023-08-05,HCP000087,REP017,P001,Rep Call,False
CALL000003071,2023-08-27,HCP000087,REP017,P001,Rep Call,False
CALL000003072,2023-11-14,HCP000087,REP017,P001,Rep Call,True
CALL000003073,2023-11-26,HCP000087,REP017,P001,Rep Call,False
CALL000003074,2023-11-06,HCP000087,REP017,P001,Rep Call,False
CALL000003075,2023-12-12,HCP000087,REP017,P001,Rep Call,True
CALL000003076,2023-12-18,HCP000087,REP017,P001,Rep Call,False
CALL000003077,2024-01-25,HCP000087,REP017,P001,Rep Call,False
CALL000003078,2024-01-08,HCP000087,REP017,P001,Rep Call,True
CALL000003079,2024-02-01,HCP000087,REP017,P001,Rep Call,False
CALL000003080,2024-04-09,HCP000087,REP017,P001,Rep Call,False
CALL000003081,2024-06-19,HCP000087,REP017,P001,Rep Call,False
CALL000003082,2024-07-03,HCP000087,REP017,P001,Rep Call,False
CALL000003083,2024-08-06,HCP000087,REP017,P001,Rep Call,False
CALL000003084,2024-10-06,HCP000087,REP017,P001,Rep Call,False
CALL000003085,2024-10-29,HCP000087,REP017,P001,Rep Call,False
CALL000003086,2025-01-14,HCP000087,REP017,P001,Rep Call,True
CALL000003087,2025-03-30,HCP000087,REP017,P001,Rep Call,False
CALL000003088,2025-04-22,HCP000087,REP017,P001,Rep Call,False
CALL000003089,2025-06-23,HCP000087,REP017,P001,Rep Call,False
CALL000003090,2025-06-24,HCP000087,REP017,P001,Rep Call,False
CALL000003091,2025-07-08,HCP000087,REP017,P001,Rep Call,False
CALL000003092,2025-09-22,HCP000087,REP017,P001,Rep Call,False
CALL000003093,2025-09-17,HCP000087,REP017,P001,Rep Call,False
CALL000003094,2025-12-13,HCP000087,REP017,P001,Rep Call,True
CALL000003095,2023-02-18,HCP000088,REP003,P001,Rep Call,False
CALL000003096,2023-02-23,HCP000088,REP003,P001,Rep Call,False
CALL000003097,2023-02-07,HCP000088,REP003,P001,Rep Call,True
CALL000003098,2023-03-18,HCP000088,REP003,P001,Rep Call,True
CALL000003099,2023-03-08,HCP000088,REP003,P001,Rep Call,False
CALL000003100,2023-04-26,HCP000088,REP003,P001,Rep Call,False
CALL000003101,2023-04-05,HCP000088,REP003,P001,Rep Call,True
CALL000003102,2023-04-12,HCP000088,REP003,P001,Rep Call,False
CALL000003103,2023-05-07,HCP000088,REP003,P001,Rep Call,False
CALL000003104,2023-05-22,HCP000088,REP003,P001,Rep Call,False
CALL000003105,2023-06-29,HCP000088,REP003,P001,Rep Call,True
CALL000003106,2023-07-04,HCP000088,REP003,P001,Rep Call,False
CALL000003107,2023-08-23,HCP000088,REP003,P001,Rep Call,True
CALL000003108,2023-09-21,HCP000088,REP003,P001,Rep Call,False
CALL000003109,2023-09-25,HCP000088,REP003,P001,Rep Call,False
CALL000003110,2023-09-13,HCP000088,REP003,P001,Rep Call,False
CALL000003111,2023-09-04,HCP000088,REP003,P001,Rep Call,False
CALL000003112,2023-09-01,HCP000088,REP003,P001,Rep Call,False
CALL000003113,2023-09-05,HCP000088,REP003,P001,Rep Call,False
CALL000003114,2023-10-23,HCP000088,REP003,P001,Rep Call,False
CALL000003115,2023-11-20,HCP000088,REP003,P001,Rep Call,False
CALL000003116,2023-11-24,HCP000088,REP003,P001,Rep Call,False
CALL000003117,2023-11-27,HCP000088,REP003,P001,Rep Call,True
CALL000003118,2023-12-13,HCP000088,REP003,P001,Rep Call,False
CALL000003119,2023-12-31,HCP000088,REP003,P001,Rep Call,False
CALL000003120,2023-12-15,HCP000088,REP003,P001,Rep Call,False
CALL000003121,2023-12-09,HCP000088,REP003,P001,Rep Call,False
CALL000003122,2024-01-30,HCP000088,REP003,P001,Rep Call,False
CALL000003123,2024-01-31,HCP000088,REP003,P001,Rep Call,False
CALL000003124,2024-02-28,HCP000088,REP003,P001,Rep Call,True
CALL000003125,2024-02-27,HCP000088,REP003,P001,Rep Call,False
CALL000003126,2024-02-28,HCP000088,REP003,P001,Rep Call,False
CALL000003127,2024-02-21,HCP000088,REP003,P001,Rep Call,False
CALL000003128,2024-02-04,HCP000088,REP003,P001,Rep Call,False
CALL000003129,2024-02-24,HCP000088,REP003,P001,Rep Call,False
CALL000003130,2024-02-18,HCP000088,REP003,P001,Rep Call,False
CALL000003131,2024-03-22,HCP000088,REP003,P001,Rep Call,True
CALL000003132,2024-03-14,HCP000088,REP003,P001,Rep Call,False
CALL000003133,2024-03-29,HCP000088,REP003,P001,Rep Call,False
CALL000003134,2024-03-18,HCP000088,REP003,P001,Rep Call,False
CALL000003135,2024-04-12,HCP000088,REP003,P001,Rep Call,True
CALL000003136,2024-06-22,HCP000088,REP003,P001,Rep Call,False
CALL000003137,2024-06-16,HCP000088,REP003,P001,Rep Call,False
CALL000003138,2024-06-06,HCP000088,REP003,P001,Rep Call,False
CALL000003139,2024-06-17,HCP000088,REP003,P001,Rep Call,False
CALL000003140,2024-07-11,HCP000088,REP003,P001,Rep Call,False
CALL000003141,2024-07-07,HCP000088,REP003,P001,Rep Call,False
CALL000003142,2024-07-31,HCP000088,REP003,P001,Rep Call,True
CALL000003143,2024-08-18,HCP000088,REP003,P001,Rep Call,False
CALL000003144,2024-08-27,HCP000088,REP003,P001,Rep Call,False
CALL000003145,2024-08-23,HCP000088,REP003,P001,Rep Call,False
CALL000003146,2024-08-31,HCP000088,REP003,P001,Rep Call,False
CALL000003147,2024-09-26,HCP000088,REP003,P001,Rep Call,False
CALL000003148,2024-10-22,HCP000088,REP003,P001,Rep Call,True
CALL000003149,2024-10-30,HCP000088,REP003,P001,Rep Call,False
CALL000003150,2024-10-26,HCP000088,REP003,P001,Rep Call,False
CALL000003151,2024-10-08,HCP000088,REP003,P001,Rep Call,False
CALL000003152,2024-11-12,HCP000088,REP003,P001,Rep Call,False
CALL000003153,2024-11-13,HCP000088,REP003,P001,Rep Call,False
CALL000003154,2024-11-26,HCP000088,REP003,P001,Rep Call,False
CALL000003155,2024-11-02,HCP000088,REP003,P001,Rep Call,False
CALL000003156,2024-11-23,HCP000088,REP003,P001,Rep Call,False
CALL000003157,2024-12-22,HCP000088,REP003,P001,Rep Call,True
CALL000003158,2024-12-08,HCP000088,REP003,P001,Rep Call,False
CALL000003159,2024-12-08,HCP000088,REP003,P001,Rep Call,False
CALL000003160,2025-01-28,HCP000088,REP003,P001,Rep Call,False
CALL000003161,2025-01-21,HCP000088,REP003,P001,Rep Call,True
CALL000003162,2025-02-27,HCP000088,REP003,P001,Rep Call,False
CALL000003163,2025-02-11,HCP000088,REP003,P001,Rep Call,False
CALL000003164,2025-03-07,HCP000088,REP003,P001,Rep Call,False
CALL000003165,2025-03-13,HCP000088,REP003,P001,Rep Call,False
CALL000003166,2025-03-04,HCP000088,REP003,P001,Rep Call,False
CALL000003167,2025-04-26,HCP000088,REP003,P001,Rep Call,True
CALL000003168,2025-04-16,HCP000088,REP003,P001,Rep Call,False
CALL000003169,2025-05-20,HCP000088,REP003,P001,Rep Call,False
CALL000003170,2025-05-22,HCP000088,REP003,P001,Rep Call,False
CALL000003171,2025-06-27,HCP000088,REP003,P001,Rep Call,False
CALL000003172,2025-06-08,HCP000088,REP003,P001,Rep Call,False
CALL000003173,2025-06-15,HCP000088,REP003,P001,Rep Call,False
CALL000003174,2025-06-02,HCP000088,REP003,P001,Rep Call,True
CALL000003175,2025-07-29,HCP000088,REP003,P001,Rep Call,False
CALL000003176,2025-09-13,HCP000088,REP003,P001,Rep Call,False
CALL000003177,2025-09-08,HCP000088,REP003,P001,Rep Call,False
CALL000003178,2025-09-14,HCP000088,REP003,P001,Rep Call,False
CALL000003179,2025-10-24,HCP000088,REP003,P001,Rep Call,False
CALL000003180,2025-10-14,HCP000088,REP003,P001,Rep Call,False
CALL000003181,2025-11-02,HCP000088,REP003,P001,Rep Call,False
CALL000003182,2025-12-14,HCP000088,REP003,P001,Rep Call,False
CALL000003183,2025-12-16,HCP000088,REP003,P001,Rep Call,False
CALL000003184,2025-12-10,HCP000088,REP003,P001,Rep Call,True
CALL000003185,2023-02-09,HCP000089,REP003,P001,Rep Call,True
CALL000003186,2023-03-09,HCP000089,REP003,P001,Rep Call,True
CALL000003187,2023-03-24,HCP000089,REP003,P001,Rep Call,False
CALL000003188,2023-03-11,HCP000089,REP003,P001,Rep Call,False
CALL000003189,2023-03-03,HCP000089,REP003,P001,Rep Call,True
CALL000003190,2023-03-01,HCP000089,REP003,P001,Rep Call,False
CALL000003191,2023-07-11,HCP000089,REP003,P001,Rep Call,True
CALL000003192,2023-08-05,HCP000089,REP003,P001,Rep Call,True
CALL000003193,2023-09-10,HCP000089,REP003,P001,Rep Call,True
CALL000003194,2023-09-08,HCP000089,REP003,P001,Rep Call,False
CALL000003195,2023-11-02,HCP000089,REP003,P001,Rep Call,False
CALL000003196,2023-11-27,HCP000089,REP003,P001,Rep Call,False
CALL000003197,2023-11-20,HCP000089,REP003,P001,Rep Call,False
CALL000003198,2023-12-03,HCP000089,REP003,P001,Rep Call,False
CALL000003199,2023-12-26,HCP000089,REP003,P001,Rep Call,False
CALL000003200,2023-12-22,HCP000089,REP003,P001,Rep Call,False
CALL000003201,2024-03-10,HCP000089,REP003,P001,Rep Call,False
CALL000003202,2024-03-13,HCP000089,REP003,P001,Rep Call,False
CALL000003203,2024-06-24,HCP000089,REP003,P001,Rep Call,False
CALL000003204,2024-07-21,HCP000089,REP003,P001,Rep Call,True
CALL000003205,2024-07-16,HCP000089,REP003,P001,Rep Call,True
CALL000003206,2024-08-06,HCP000089,REP003,P001,Rep Call,False
CALL000003207,2024-12-24,HCP000089,REP003,P001,Rep Call,True
CALL000003208,2025-01-26,HCP000089,REP003,P001,Rep Call,True
CALL000003209,2025-01-10,HCP000089,REP003,P001,Rep Call,True
CALL000003210,2025-02-05,HCP000089,REP003,P001,Rep Call,False
CALL000003211,2025-03-12,HCP000089,REP003,P001,Rep Call,True
CALL000003212,2025-04-20,HCP000089,REP003,P001,Rep Call,True
CALL000003213,2025-06-08,HCP000089,REP003,P001,Rep Call,False
CALL000003214,2025-06-02,HCP000089,REP003,P001,Rep Call,True
CALL000003215,2025-07-29,HCP000089,REP003,P001,Rep Call,False
CALL000003216,2025-07-14,HCP000089,REP003,P001,Rep Call,False
CALL000003217,2025-09-18,HCP000089,REP003,P001,Rep Call,False
CALL000003218,2025-10-16,HCP000089,REP003,P001,Rep Call,False
CALL000003219,2025-10-17,HCP000089,REP003,P001,Rep Call,False
CALL000003220,2025-11-08,HCP000089,REP003,P001,Rep Call,True
CALL000003221,2023-01-25,HCP000090,REP010,P001,Rep Call,False
CALL000003222,2023-02-07,HCP000090,REP010,P001,Rep Call,False
CALL000003223,2023-03-12,HCP000090,REP010,P001,Rep Call,False
CALL000003224,2023-03-05,HCP000090,REP010,P001,Rep Call,False
CALL000003225,2023-03-07,HCP000090,REP010,P001,Rep Call,True
CALL000003226,2023-04-02,HCP000090,REP010,P001,Rep Call,False
CALL000003227,2023-05-28,HCP000090,REP010,P001,Rep Call,True
CALL000003228,2023-07-11,HCP000090,REP010,P001,Rep Call,True
CALL000003229,2023-08-22,HCP000090,REP010,P001,Rep Call,False
CALL000003230,2023-08-27,HCP000090,REP010,P001,Rep Call,False
CALL000003231,2023-09-09,HCP000090,REP010,P001,Rep Call,False
CALL000003232,2023-09-26,HCP000090,REP010,P001,Rep Call,True
CALL000003233,2023-10-10,HCP000090,REP010,P001,Rep Call,False
CALL000003234,2023-10-20,HCP000090,REP010,P001,Rep Call,False
CALL000003235,2023-10-18,HCP000090,REP010,P001,Rep Call,False
CALL000003236,2023-10-30,HCP000090,REP010,P001,Rep Call,False
CALL000003237,2023-10-08,HCP000090,REP010,P001,Rep Call,False
CALL000003238,2023-11-18,HCP000090,REP010,P001,Rep Call,True
CALL000003239,2023-12-14,HCP000090,REP010,P001,Rep Call,True
CALL000003240,2023-12-06,HCP000090,REP010,P001,Rep Call,True
CALL000003241,2024-01-06,HCP000090,REP010,P001,Rep Call,True
CALL000003242,2024-02-21,HCP000090,REP010,P001,Rep Call,False
CALL000003243,2024-03-06,HCP000090,REP010,P001,Rep Call,False
CALL000003244,2024-05-11,HCP000090,REP010,P001,Rep Call,True
CALL000003245,2024-05-18,HCP000090,REP010,P001,Rep Call,True
CALL000003246,2024-05-02,HCP000090,REP010,P001,Rep Call,False
CALL000003247,2024-05-16,HCP000090,REP010,P001,Rep Call,True
CALL000003248,2024-05-16,HCP000090,REP010,P001,Rep Call,False
CALL000003249,2024-06-08,HCP000090,REP010,P001,Rep Call,False
CALL000003250,2024-07-07,HCP000090,REP010,P001,Rep Call,False
CALL000003251,2024-07-10,HCP000090,REP010,P001,Rep Call,True
CALL000003252,2024-08-30,HCP000090,REP010,P001,Rep Call,True
CALL000003253,2024-09-26,HCP000090,REP010,P001,Rep Call,False
CALL000003254,2024-10-17,HCP000090,REP010,P001,Rep Call,False
CALL000003255,2024-11-15,HCP000090,REP010,P001,Rep Call,False
CALL000003256,2024-11-19,HCP000090,REP010,P001,Rep Call,True
CALL000003257,2024-12-23,HCP000090,REP010,P001,Rep Call,True
CALL000003258,2024-12-14,HCP000090,REP010,P001,Rep Call,False
CALL000003259,2024-12-27,HCP000090,REP010,P001,Rep Call,True
CALL000003260,2025-01-02,HCP000090,REP010,P001,Rep Call,False
CALL000003261,2025-01-16,HCP000090,REP010,P001,Rep Call,False
CALL000003262,2025-01-06,HCP000090,REP010,P001,Rep Call,False
CALL000003263,2025-02-10,HCP000090,REP010,P001,Rep Call,False
CALL000003264,2025-03-05,HCP000090,REP010,P001,Rep Call,False
CALL000003265,2025-04-16,HCP000090,REP010,P001,Rep Call,False
CALL000003266,2025-04-21,HCP000090,REP010,P001,Rep Call,False
CALL000003267,2025-04-14,HCP000090,REP010,P001,Rep Call,False
CALL000003268,2025-05-05,HCP000090,REP010,P001,Rep Call,True
CALL000003269,2025-05-30,HCP000090,REP010,P001,Rep Call,False
CALL000003270,2025-06-19,HCP000090,REP010,P001,Rep Call,True
CALL000003271,2025-06-02,HCP000090,REP010,P001,Rep Call,True
CALL000003272,2025-07-05,HCP000090,REP010,P001,Rep Call,False
CALL000003273,2025-07-12,HCP000090,REP010,P001,Rep Call,False
CALL000003274,2025-07-30,HCP000090,REP010,P001,Rep Call,True
CALL000003275,2025-07-17,HCP000090,REP010,P001,Rep Call,True
CALL000003276,2025-07-21,HCP000090,REP010,P001,Rep Call,True
CALL000003277,2025-08-09,HCP000090,REP010,P001,Rep Call,False
CALL000003278,2025-08-03,HCP000090,REP010,P001,Rep Call,True
CALL000003279,2025-10-14,HCP000090,REP010,P001,Rep Call,False
CALL000003280,2025-10-08,HCP000090,REP010,P001,Rep Call,False
CALL000003281,2025-10-11,HCP000090,REP010,P001,Rep Call,False
CALL000003282,2025-10-10,HCP000090,REP010,P001,Rep Call,False
CALL000003283,2025-12-13,HCP000090,REP010,P001,Rep Call,False
CALL000003284,2023-01-25,HCP000091,REP010,P001,Rep Call,True
CALL000003285,2023-01-20,HCP000091,REP010,P001,Rep Call,True
CALL000003286,2023-01-24,HCP000091,REP010,P001,Rep Call,True
CALL000003287,2023-01-19,HCP000091,REP010,P001,Rep Call,False
CALL000003288,2023-03-02,HCP000091,REP010,P001,Rep Call,False
CALL000003289,2023-03-02,HCP000091,REP010,P001,Rep Call,False
CALL000003290,2023-03-23,HCP000091,REP010,P001,Rep Call,False
CALL000003291,2023-04-25,HCP000091,REP010,P001,Rep Call,True
CALL000003292,2023-04-02,HCP000091,REP010,P001,Rep Call,True
CALL000003293,2023-04-12,HCP000091,REP010,P001,Rep Call,True
CALL000003294,2023-05-01,HCP000091,REP010,P001,Rep Call,False
CALL000003295,2023-05-22,HCP000091,REP010,P001,Rep Call,False
CALL000003296,2023-05-09,HCP000091,REP010,P001,Rep Call,False
CALL000003297,2023-05-31,HCP000091,REP010,P001,Rep Call,True
CALL000003298,2023-05-27,HCP000091,REP010,P001,Rep Call,False
CALL000003299,2023-09-26,HCP000091,REP010,P001,Rep Call,True
CALL000003300,2023-10-12,HCP000091,REP010,P001,Rep Call,False
CALL000003301,2023-10-31,HCP000091,REP010,P001,Rep Call,False
CALL000003302,2023-10-15,HCP000091,REP010,P001,Rep Call,False
CALL000003303,2023-11-27,HCP000091,REP010,P001,Rep Call,False
CALL000003304,2023-11-26,HCP000091,REP010,P001,Rep Call,False
CALL000003305,2023-12-30,HCP000091,REP010,P001,Rep Call,False
CALL000003306,2023-12-09,HCP000091,REP010,P001,Rep Call,False
CALL000003307,2024-01-18,HCP000091,REP010,P001,Rep Call,False
CALL000003308,2024-03-18,HCP000091,REP010,P001,Rep Call,False
CALL000003309,2024-04-07,HCP000091,REP010,P001,Rep Call,False
CALL000003310,2024-05-23,HCP000091,REP010,P001,Rep Call,True
CALL000003311,2024-05-25,HCP000091,REP010,P001,Rep Call,True
CALL000003312,2024-06-22,HCP000091,REP010,P001,Rep Call,True
CALL000003313,2024-07-11,HCP000091,REP010,P001,Rep Call,False
CALL000003314,2024-07-14,HCP000091,REP010,P001,Rep Call,False
CALL000003315,2024-07-25,HCP000091,REP010,P001,Rep Call,False
CALL000003316,2024-08-22,HCP000091,REP010,P001,Rep Call,False
CALL000003317,2024-10-30,HCP000091,REP010,P001,Rep Call,False
CALL000003318,2024-10-22,HCP000091,REP010,P001,Rep Call,True
CALL000003319,2024-11-13,HCP000091,REP010,P001,Rep Call,True
CALL000003320,2024-11-06,HCP000091,REP010,P001,Rep Call,False
CALL000003321,2024-11-22,HCP000091,REP010,P001,Rep Call,False
CALL000003322,2024-11-14,HCP000091,REP010,P001,Rep Call,False
CALL000003323,2024-11-23,HCP000091,REP010,P001,Rep Call,False
CALL000003324,2024-12-19,HCP000091,REP010,P001,Rep Call,False
CALL000003325,2024-12-29,HCP000091,REP010,P001,Rep Call,False
CALL000003326,2024-12-07,HCP000091,REP010,P001,Rep Call,False
CALL000003327,2024-12-09,HCP000091,REP010,P001,Rep Call,False
CALL000003328,2025-01-16,HCP000091,REP010,P001,Rep Call,False
CALL000003329,2025-02-23,HCP000091,REP010,P001,Rep Call,False
CALL000003330,2025-02-06,HCP000091,REP010,P001,Rep Call,True
CALL000003331,2025-02-09,HCP000091,REP010,P001,Rep Call,False
CALL000003332,2025-03-28,HCP000091,REP010,P001,Rep Call,False
CALL000003333,2025-04-05,HCP000091,REP010,P001,Rep Call,True
CALL000003334,2025-04-26,HCP000091,REP010,P001,Rep Call,False
CALL000003335,2025-05-11,HCP000091,REP010,P001,Rep Call,False
CALL000003336,2025-05-20,HCP000091,REP010,P001,Rep Call,True
CALL000003337,2025-08-26,HCP000091,REP010,P001,Rep Call,False
CALL000003338,2025-09-24,HCP000091,REP010,P001,Rep Call,True
CALL000003339,2025-10-28,HCP000091,REP010,P001,Rep Call,False
CALL000003340,2025-11-24,HCP000091,REP010,P001,Rep Call,True
CALL000003341,2025-11-29,HCP000091,REP010,P001,Rep Call,False
CALL000003342,2025-11-30,HCP000091,REP010,P001,Rep Call,False
CALL000003343,2025-12-25,HCP000091,REP010,P001,Rep Call,False
CALL000003344,2025-12-05,HCP000091,REP010,P001,Rep Call,False
CALL000003345,2023-01-16,HCP000092,REP001,P001,Rep Call,False
CALL000003346,2023-01-03,HCP000092,REP001,P001,Rep Call,False
CALL000003347,2023-01-05,HCP000092,REP001,P001,Rep Call,True
CALL000003348,2023-01-19,HCP000092,REP001,P001,Rep Call,False
CALL000003349,2023-04-23,HCP000092,REP001,P001,Rep Call,False
